7,116,20.9808349609375,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,116,20.9808349609375,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,116,20.9808349609375,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,116,20.9808349609375,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,116,20.9808349609375,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,116,20.9808349609375,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,117,22.88818359375,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,117,22.88818359375,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,117,22.88818359375,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,117,22.88818359375,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,117,22.88818359375,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,117,22.88818359375,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,117,22.88818359375,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,117,22.88818359375,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,117,22.88818359375,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,117,22.88818359375,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,118,21.93450927734375,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,118,21.93450927734375,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,118,21.93450927734375,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,118,21.93450927734375,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,118,21.93450927734375,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,118,21.93450927734375,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,118,21.93450927734375,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,118,21.93450927734375,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,118,21.93450927734375,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,118,21.93450927734375,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,119,23.126602172851562,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,119,23.126602172851562,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,119,23.126602172851562,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,119,23.126602172851562,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,119,23.126602172851562,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,119,23.126602172851562,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,119,23.126602172851562,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,119,23.126602172851562,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,119,23.126602172851562,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,119,23.126602172851562,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,120,23.126602172851562,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,120,23.126602172851562,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,120,23.126602172851562,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,120,23.126602172851562,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,120,23.126602172851562,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,120,23.126602172851562,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,120,23.126602172851562,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,120,23.126602172851562,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,120,23.126602172851562,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,120,23.126602172851562,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,121,21.93450927734375,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,121,21.93450927734375,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,121,21.93450927734375,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,121,21.93450927734375,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,121,21.93450927734375,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,121,21.93450927734375,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,121,21.93450927734375,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,121,21.93450927734375,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,121,21.93450927734375,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,121,21.93450927734375,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,122,23.84185791015625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,122,23.84185791015625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,122,23.84185791015625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,122,23.84185791015625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,122,23.84185791015625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,122,23.84185791015625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,122,23.84185791015625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,122,23.84185791015625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,122,23.84185791015625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,122,23.84185791015625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,123,24.080276489257812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,123,24.080276489257812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,123,24.080276489257812,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,123,24.080276489257812,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,123,24.080276489257812,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,123,24.080276489257812,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,123,24.080276489257812,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,123,24.080276489257812,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,123,24.080276489257812,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,123,24.080276489257812,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,124,24.080276489257812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,124,24.080276489257812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,124,24.080276489257812,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,124,24.080276489257812,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,124,24.080276489257812,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,124,24.080276489257812,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,124,24.080276489257812,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,124,24.080276489257812,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,124,24.080276489257812,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,124,24.080276489257812,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,125,23.84185791015625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,125,23.84185791015625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,125,23.84185791015625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,125,23.84185791015625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,125,23.84185791015625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,125,23.84185791015625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,125,23.84185791015625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,125,23.84185791015625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,125,23.84185791015625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,125,23.84185791015625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,126,23.84185791015625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,126,23.84185791015625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,126,23.84185791015625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,126,23.84185791015625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,126,23.84185791015625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,126,23.84185791015625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,126,23.84185791015625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,126,23.84185791015625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,126,23.84185791015625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,126,23.84185791015625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,127,24.080276489257812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,127,24.080276489257812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,127,24.080276489257812,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,127,24.080276489257812,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,127,24.080276489257812,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,127,24.080276489257812,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,127,24.080276489257812,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,127,24.080276489257812,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,127,24.080276489257812,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,127,24.080276489257812,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,128,23.84185791015625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,128,23.84185791015625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,128,23.84185791015625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,128,23.84185791015625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,128,23.84185791015625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,128,23.84185791015625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,128,23.84185791015625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,128,23.84185791015625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,128,23.84185791015625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,128,23.84185791015625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,129,24.080276489257812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,129,24.080276489257812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,129,24.080276489257812,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,129,24.080276489257812,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,129,24.080276489257812,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,129,24.080276489257812,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,129,24.080276489257812,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,129,24.080276489257812,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,129,24.080276489257812,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,129,24.080276489257812,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,130,24.080276489257812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,130,24.080276489257812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,130,24.080276489257812,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,130,24.080276489257812,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,130,24.080276489257812,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,130,24.080276489257812,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,130,24.080276489257812,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,130,24.080276489257812,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,130,24.080276489257812,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,130,24.080276489257812,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,131,23.84185791015625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,131,23.84185791015625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,131,23.84185791015625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,131,23.84185791015625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,131,23.84185791015625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,131,23.84185791015625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,131,23.84185791015625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,131,23.84185791015625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,131,23.84185791015625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,131,23.84185791015625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,132,25.033950805664062,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,132,25.033950805664062,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,132,25.033950805664062,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,132,25.033950805664062,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,132,25.033950805664062,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,132,25.033950805664062,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,132,25.033950805664062,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,132,25.033950805664062,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,132,25.033950805664062,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,132,25.033950805664062,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,133,25.033950805664062,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,133,25.033950805664062,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,133,25.033950805664062,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,133,25.033950805664062,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,133,25.033950805664062,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,133,25.033950805664062,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,133,25.033950805664062,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,133,25.033950805664062,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,133,25.033950805664062,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,133,25.033950805664062,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,134,25.033950805664062,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,134,25.033950805664062,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,134,25.033950805664062,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,134,25.033950805664062,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,134,25.033950805664062,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,134,25.033950805664062,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,134,25.033950805664062,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,134,25.033950805664062,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,134,25.033950805664062,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,134,25.033950805664062,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,135,25.987625122070312,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,135,25.987625122070312,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,135,25.987625122070312,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,135,25.987625122070312,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,135,25.987625122070312,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,135,25.987625122070312,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,135,25.987625122070312,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,135,25.987625122070312,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,135,25.987625122070312,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,135,25.987625122070312,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,136,25.033950805664062,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,136,25.033950805664062,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,136,25.033950805664062,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,136,25.033950805664062,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,136,25.033950805664062,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,136,25.033950805664062,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,136,25.033950805664062,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,136,25.033950805664062,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,136,25.033950805664062,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,136,25.033950805664062,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,137,25.987625122070312,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,137,25.987625122070312,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,137,25.987625122070312,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,137,25.987625122070312,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,137,25.987625122070312,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,137,25.987625122070312,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,137,25.987625122070312,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,137,25.987625122070312,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,137,25.987625122070312,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,137,25.987625122070312,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,138,26.941299438476562,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,138,26.941299438476562,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,138,26.941299438476562,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,138,26.941299438476562,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,138,26.941299438476562,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,138,26.941299438476562,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,138,26.941299438476562,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,138,26.941299438476562,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,138,26.941299438476562,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,138,26.941299438476562,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,139,25.987625122070312,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,139,25.987625122070312,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,139,25.987625122070312,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,139,25.987625122070312,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,139,25.987625122070312,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,139,25.987625122070312,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,139,25.987625122070312,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,139,25.987625122070312,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,139,25.987625122070312,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,139,25.987625122070312,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,140,25.987625122070312,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,140,25.987625122070312,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,140,25.987625122070312,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,140,25.987625122070312,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,140,25.987625122070312,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,140,25.987625122070312,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,140,25.987625122070312,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,140,25.987625122070312,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,140,25.987625122070312,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,140,25.987625122070312,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,141,26.941299438476562,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,141,26.941299438476562,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,141,26.941299438476562,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,141,26.941299438476562,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,141,26.941299438476562,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,141,26.941299438476562,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,141,26.941299438476562,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,141,26.941299438476562,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,141,26.941299438476562,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,141,26.941299438476562,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,142,25.987625122070312,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,142,25.987625122070312,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,142,25.987625122070312,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,142,25.987625122070312,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,142,25.987625122070312,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,142,25.987625122070312,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,142,25.987625122070312,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,142,25.987625122070312,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,142,25.987625122070312,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,142,25.987625122070312,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,143,26.941299438476562,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,143,26.941299438476562,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,143,26.941299438476562,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,143,26.941299438476562,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,143,26.941299438476562,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,143,26.941299438476562,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,143,26.941299438476562,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,143,26.941299438476562,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,143,26.941299438476562,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,143,26.941299438476562,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,144,28.133392333984375,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,144,28.133392333984375,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,144,28.133392333984375,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,144,28.133392333984375,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,144,28.133392333984375,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,144,28.133392333984375,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,144,28.133392333984375,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,144,28.133392333984375,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,144,28.133392333984375,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,144,28.133392333984375,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,145,26.941299438476562,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,145,26.941299438476562,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,145,26.941299438476562,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,145,26.941299438476562,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,145,26.941299438476562,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,145,26.941299438476562,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,145,26.941299438476562,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,145,26.941299438476562,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,145,26.941299438476562,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,145,26.941299438476562,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,146,27.894973754882812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,146,27.894973754882812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,146,27.894973754882812,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,146,27.894973754882812,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,146,27.894973754882812,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,146,27.894973754882812,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,146,27.894973754882812,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,146,27.894973754882812,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,146,27.894973754882812,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,146,27.894973754882812,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,147,27.894973754882812,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,147,27.894973754882812,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
